id,sender_id,receiver_id,amount,start_time
3696,5881,4318,99993,3670935
3697,247,2884,101815,3670984
3698,4986,3625,101163,3671546
3699,3513,2459,100785,3672927
3700,4978,4007,100322,3673485
3701,985,592,100124,3674586
3702,863,356,102118,3674593
3703,5304,1901,101788,3675029
3704,2907,4930,100124,3675473
3705,927,273,100649,3676814
3706,5472,4841,99432,3676950
3707,2210,5993,99835,3678199
3708,4349,21,100253,3678569
3709,2506,5864,98944,3681007
3710,5726,1157,99861,3682242
3711,5647,3195,99203,3683050
3712,1342,482,100952,3683261
3713,2539,3320,99363,3683553
3714,5739,2537,101269,3683817
3715,1805,2951,101058,3684159
3716,4276,3684,98160,3684252
3717,2003,4168,100388,3686741
3718,1501,5995,101404,3687172
3719,1722,5158,99015,3688517
3720,3397,5816,99858,3689737
3721,4982,5435,99944,3691804
3722,2931,1364,98756,3692472
3723,3191,3473,100629,3692807
3724,641,4595,99878,3693378
3725,1906,434,101265,3694435
3726,2263,4620,101348,3696556
3727,3600,5331,100457,3697039
3728,12,1984,99078,3698745
3729,2079,2199,101043,3700395
3730,3641,747,100279,3702743
3731,3332,3022,99852,3702883
3732,5991,3552,102297,3703079
3733,318,3081,100707,3704666
3734,4665,298,100462,3705897
3735,3952,1526,101089,3706322
3736,5366,115,100490,3706461
3737,857,5859,100768,3707302
3738,5364,1477,99992,3708082
3739,4860,3882,102501,3711057
3740,307,5090,99188,3711760
3741,2402,3890,100094,3712743
3742,2953,1722,100741,3712915
3743,2398,1175,100197,3713418
3744,919,4911,100482,3714311
3745,252,3664,99659,3716313
3746,4767,3380,98986,3719093
3747,1162,4958,101822,3719575
3748,493,944,101830,3720394
3749,3221,1125,99606,3721047
3750,3609,4478,98934,3722565
3751,1759,5047,98687,3723938
3752,5036,5086,99743,3725756
3753,1781,917,99664,3730359
3754,5452,3963,101352,3730697
3755,2334,3007,98514,3730852
3756,2068,4941,100433,3732277
3757,3744,5123,100119,3732444
3758,1601,1592,99021,3732945
3759,3684,4066,99963,3732994
3760,5968,6,100667,3736040
3761,1706,5014,101009,3736382
3762,2757,1618,99379,3736844
3763,3492,121,100092,3737396
3764,3033,2768,99598,3741046
3765,100,5474,98754,3742236
3766,2215,5658,98744,3742683
3767,620,4795,100035,3743255
3768,3436,3742,100192,3744894
3769,4099,794,100673,3745513
3770,2615,5467,98983,3745564
3771,2995,2926,99881,3746890
3772,1510,4490,98931,3748357
3773,2490,1470,101074,3748466
3774,59,5020,100587,3748854
3775,847,1480,99362,3749770
3776,827,4269,98452,3749952
3777,3059,3174,100548,3750572
3778,1790,3611,100225,3750954
3779,373,4782,99616,3752224
3780,2720,5295,102245,3753472
3781,403,1642,99466,3755121
3782,3339,1003,101207,3755705
3783,4686,3885,99928,3756094
3784,3725,3350,101118,3757440
3785,1344,4239,100053,3758354
3786,4077,5958,98966,3758886
3787,4964,4590,100237,3759475
3788,426,4288,100462,3760897
3789,5126,5724,99417,3761257
3790,3584,4779,98146,3761658
3791,19,542,100074,3762554
3792,2877,4922,99358,3763893
3793,1026,4608,100605,3764279
3794,2459,3956,100131,3766284
3795,2970,1780,99487,3766765
3796,2614,3264,99220,3767622
3797,764,3503,101261,3767697
3798,3062,2271,100312,3769650
3799,120,1860,100434,3770057
3800,707,53,100123,3770104
3801,5989,4234,101185,3770889
3802,2607,2353,99794,3771781
3803,1510,3783,100957,3772396
3804,1782,1153,98783,3774759
3805,1630,5411,100410,3775816
3806,5416,5142,99612,3777551
3807,1103,2461,99932,3777560
3808,3326,4071,98041,3777948
3809,967,450,100684,3778202
3810,4820,5272,99942,3779701
3811,3381,3758,98386,3780721
3812,1525,2976,98969,3781514
3813,1104,3661,99386,3781572
3814,2846,3386,99431,3781805
3815,5698,3971,100646,3782198
3816,2424,5545,99615,3783244
3817,5782,5232,100756,3784341
3818,3222,5350,99170,3784491
3819,5588,2091,98306,3786105
3820,3070,2385,99990,3786547
3821,39,1746,100256,3787398
3822,5422,142,99898,3788458
3823,1822,5033,100214,3788515
3824,1251,2935,102559,3789324
3825,3707,4459,98627,3789686
3826,2212,4099,101007,3792890
3827,4165,2666,100967,3794336
3828,1594,1008,98152,3796583
3829,2913,2854,98517,3796926
3830,445,4129,99925,3798807
3831,2755,5961,100632,3799256
3832,4966,1913,99866,3799737
3833,3603,5612,99728,3800515
3834,3236,1649,101683,3801346
3835,5000,2825,100578,3802064
3836,2669,4276,98422,3802213
3837,3912,20,99134,3802285
3838,4231,2483,99911,3804680
3839,1539,1291,99142,3804756
3840,1090,1337,99655,3806835
3841,4235,3688,98689,3809845
3842,1713,3590,99660,3812931
3843,2119,1485,100437,3815516
3844,2639,624,99147,3816124
3845,1357,427,100388,3816492
3846,1461,5957,100522,3818635
3847,5276,4861,99975,3819999
3848,4368,800,99055,3820202
3849,134,2661,101205,3821990
3850,3762,1959,101733,3823075
3851,564,697,100680,3823455
3852,1725,4503,100366,3827049
3853,1456,225,98665,3830048
3854,1173,3474,98840,3830310
3855,569,3057,100908,3832215
3856,2370,994,101399,3832823
3857,3149,1063,100021,3833627
3858,2187,150,100314,3835039
3859,872,3666,99462,3836980
3860,1260,2895,100693,3837646
3861,871,1349,98594,3838146
3862,993,3671,100746,3838893
3863,475,2711,100927,3838911
3864,5268,4996,99821,3839510
3865,3096,92,99508,3840792
3866,3640,1930,101697,3841845
3867,1710,925,100736,3841876
3868,1097,1701,99990,3842290
3869,270,4263,99857,3846055
3870,4234,4442,99258,3847641
3871,1564,3788,101069,3847766
3872,2123,5695,98460,3848675
3873,6003,2837,101922,3850150
3874,2604,13,100229,3850390
3875,1621,34,98765,3852031
3876,4498,985,99725,3852257
3877,2965,5760,100025,3852914
3878,5507,1907,99067,3854195
3879,4020,510,98749,3854459
3880,52,5390,100706,3854881
3881,3057,4724,98103,3855353
3882,4920,4247,100381,3855543
3883,1178,2047,99084,3855833
3884,2094,111,100775,3855934
3885,3872,2109,101160,3856679
3886,401,5688,100132,3860970
3887,3951,531,99841,3861151
3888,2236,1807,100215,3862057
3889,4664,3870,101122,3862497
3890,708,1538,99484,3863719
3891,5698,3467,100828,3863888
3892,4206,4337,100649,3864449
3893,4002,2967,100536,3864561
3894,772,4904,101025,3865266
3895,3046,153,100590,3865469
3896,5116,639,100497,3865728
3897,1199,730,99830,3868989
3898,1534,3297,101444,3872382
3899,262,3453,100953,3872889
3900,3909,4636,99440,3874817
3901,2412,2831,100353,3875556
3902,1751,3303,101728,3877755
3903,4054,5632,100008,3878434
3904,2252,5149,99177,3880011
3905,2698,1685,100466,3880121
3906,4256,4585,100033,3881803
3907,3343,3640,100579,3882419
3908,2039,696,100317,3883125
3909,2597,515,100653,3884162
3910,3153,5081,99525,3884230
3911,4366,3736,100368,3885575
3912,1826,1487,101240,3886359
3913,2433,601,99789,3886931
3914,485,3338,98576,3887847
3915,1264,3085,101654,3889257
3916,333,3872,99042,3890967
3917,4394,479,100637,3891159
3918,551,4148,100297,3891606
3919,2892,3676,98803,3891966
3920,397,2970,99572,3892102
3921,5740,1876,100068,3893204
3922,3536,3232,100626,3894271
3923,2971,3656,99265,3894445
3924,2845,3889,100714,3896291
3925,922,1381,101927,3897935
3926,1215,1765,99696,3899894
3927,3723,460,99034,3899956
3928,2974,489,101606,3900277
3929,2793,4305,100078,3901411
3930,1950,60,99981,3902797
3931,2489,1289,99856,3904431
3932,3465,1381,99628,3906423
3933,192,2231,99040,3907301
3934,4655,2527,100457,3907514
3935,336,5431,98700,3909468
3936,154,2887,98645,3910551
3937,1944,1868,99978,3912978
3938,2039,5700,100950,3913037
3939,2111,5580,99853,3917037
3940,6004,2102,99463,3918513
3941,3284,1341,99837,3918690
3942,4218,2448,101242,3920607
3943,3969,1892,100543,3921970
3944,2915,5387,100610,3924190
3945,2275,996,99696,3926629
3946,3464,555,101272,3926845
3947,843,2346,100560,3927375
3948,1481,953,100570,3928722
3949,16,2691,100337,3929103
3950,2750,4229,98427,3930282
3951,4557,3556,101016,3930638
3952,2143,2403,101061,3930878
3953,5442,226,101044,3931170
3954,4074,4813,99450,3932123
3955,4137,5100,99920,3933030
3956,5227,5019,101287,3935643
3957,4522,4196,98307,3937857
3958,3387,3532,100839,3938005
3959,3282,3551,98008,3938256
3960,314,3271,100902,3940350
3961,4059,4060,100028,3940625
3962,4058,5268,99893,3940917
3963,2800,5255,102050,3941132
3964,5593,5357,99604,3944189
3965,5377,4220,100665,3944263
3966,2909,4241,99485,3945098
3967,5059,897,97925,3945196
3968,4991,4245,99992,3945514
3969,1146,14,99955,3946055
3970,4374,514,101598,3946348
3971,3182,5550,100072,3948529
3972,4178,1556,100246,3948988
3973,2769,4282,99856,3949662
3974,2320,4641,98825,3949844
3975,4609,138,99427,3950619
3976,3931,5200,99658,3955058
3977,3576,2080,102182,3955606
3978,5628,1516,99583,3956870
3979,649,4534,99656,3957187
3980,5172,4328,100085,3957282
3981,1329,295,99760,3957639
3982,3058,1348,102461,3957950
3983,2146,5475,99902,3961261
3984,273,2664,100963,3962018
3985,79,2451,98281,3963377
3986,788,1302,99347,3963857
3987,3041,3711,101466,3964436
3988,2354,2824,100184,3965256
3989,632,2705,100670,3966422
3990,5722,4454,100663,3966462
3991,2826,1995,99850,3967231
3992,1888,5753,100735,3968981
3993,66,4392,98695,3972465
3994,4409,1913,99797,3974022
3995,3808,3197,100289,3974754
3996,3853,2803,100430,3974784
3997,5724,2604,101687,3974973
3998,5264,4899,99841,3975725
3999,5618,4527,99916,3975846
4000,4480,5745,99461,3976309
4001,3881,3809,100329,3977335
4002,5018,3865,100839,3977929
4003,3053,5112,101404,3979939
4004,1730,4458,100354,3981074
4005,5646,3382,98906,3981666
4006,1861,1537,100287,3982831
4007,2189,5921,100675,3982960
4008,5657,699,99356,3984436
4009,506,121,101529,3984595
4010,2818,960,100358,3986520
4011,4878,133,100360,3987865
4012,2209,2603,98523,3989649
4013,3732,1860,99307,3989697
4014,3980,5760,99474,3989987
4015,3480,1950,97927,3990417
4016,3206,3485,102328,3990506
4017,2503,5065,101451,3990742
4018,5667,2034,100576,3993562
4019,3562,3330,101309,3993890
4020,5867,1643,98927,3993921
4021,1954,4347,101198,3994762
4022,3506,2297,98793,3999386
4023,1427,544,102026,4001898
4024,1702,4118,101314,4002833
4025,5011,921,98843,4002897
4026,3733,3739,99775,4003205
4027,3417,5016,99150,4004735
4028,2931,1812,100019,4004992
4029,3729,2340,100397,4006424
4030,4536,5933,99875,4007922
4031,1537,1371,99785,4014117
4032,850,1084,98749,4014161
4033,5014,5024,98985,4014219
4034,2595,315,99204,4014780
4035,5596,2650,99679,4015337
4036,2411,612,99961,4017804
4037,4183,2483,99459,4018155
4038,4219,5056,100793,4018735
4039,2365,4780,100843,4019806
4040,664,5013,100936,4020012
4041,186,3064,101840,4020633
4042,5262,3266,102001,4020960
4043,116,1387,101076,4021847
4044,1027,2062,101830,4022054
4045,1370,4644,99722,4025344
4046,2108,2090,98607,4027255
4047,3577,3325,100876,4027256
4048,1973,5409,100091,4027281
4049,2198,2263,98463,4027315
4050,1640,4931,100430,4028262
4051,2030,2632,100846,4029162
4052,5374,1249,98808,4029390
4053,3823,5601,99653,4030151
4054,900,4559,100174,4030979
4055,3990,683,99423,4032994
4056,1801,2620,98571,4034690
4057,4597,4572,99877,4034849
4058,1473,4169,99708,4035071
4059,320,5689,98433,4035119
4060,2644,3680,99023,4036004
4061,5433,1909,102650,4036257
4062,4388,5123,101246,4036398
4063,1854,3990,98635,4036825
4064,2599,699,101724,4036948
4065,3874,138,99913,4037298
4066,5731,5675,99764,4037368
4067,4819,649,100064,4037720
4068,2792,351,100721,4038641
4069,3989,2732,99650,4039662
4070,5688,4637,101031,4040527
4071,79,1392,99728,4040546
4072,5676,4245,101036,4041130
4073,890,688,100612,4041200
4074,165,4963,99483,4041351
4075,4137,5324,100182,4041766
4076,989,3020,98655,4042140
4077,946,1070,101062,4043498
4078,2423,5506,101076,4043684
4079,3063,2300,100662,4045297
4080,2180,2963,99911,4045453
4081,5059,1064,101034,4046742
4082,2358,1112,99341,4047652
4083,3925,4800,100852,4047689
4084,4619,2167,99688,4049109
4085,1155,2233,99182,4051875
4086,4378,525,101488,4055858
4087,1524,2099,98494,4055925
4088,4794,2607,98924,4058420
4089,1637,2703,100604,4060565
4090,2804,4252,100475,4060787
4091,2303,2555,101092,4061265
4092,3634,111,101118,4061596
4093,2100,2891,99770,4062507
4094,4910,2620,98262,4062518
4095,3687,1019,101071,4067184
4096,3676,2673,100569,4067476
4097,761,4586,100899,4067789
4098,1938,2694,101011,4067948
4099,5829,2718,100985,4069748
4100,2529,320,100241,4070640
4101,3780,1152,102664,4072846
4102,3038,5077,98409,4072973
4103,4753,2502,99160,4073064
4104,1834,4102,100140,4073535
4105,3570,4551,100265,4073844
4106,4228,4579,99121,4076689
4107,2680,3183,100884,4076771
4108,2192,3570,100194,4077890
4109,4109,46,99569,4078485
4110,1157,1981,101176,4082368
4111,784,2789,100131,4084547
4112,2978,2559,99795,4086753
4113,5409,4719,99705,4086877
4114,3273,1797,102053,4087539
4115,3328,4994,100599,4088079
4116,2490,4552,99952,4090057
4117,4963,1046,100744,4090382
4118,149,3137,98652,4094647
4119,3892,604,98941,4094909
4120,1844,2821,100132,4096944
4121,856,1427,99187,4097328
4122,3766,2357,98756,4098442
4123,5594,192,99202,4098746
4124,4122,3874,100490,4100695
4125,2412,351,99515,4100862
4126,5997,4941,101405,4102075
4127,1339,1097,101704,4106497
4128,4360,4706,100717,4108262
4129,691,3624,98177,4108567
4130,3349,426,101271,4108747
4131,5340,2418,98844,4109034
4132,2407,3444,101788,4111852
4133,4140,1763,99920,4113455
4134,4726,820,97951,4114246
4135,5796,320,97490,4114364
4136,1626,2754,99659,4115491
4137,3087,2047,100118,4115929
4138,5048,656,99957,4116343
4139,3019,2013,99550,4116346
4140,3593,5592,99620,4116826
4141,2383,4444,100435,4117301
4142,2256,4828,100330,4118536
4143,5620,5132,101654,4119769
4144,107,3046,100627,4119841
4145,4279,3425,101318,4120251
4146,664,1516,100266,4121061
4147,5788,4143,99596,4121491
4148,2360,1347,99597,4123858
4149,3875,3041,102236,4125218
4150,4253,2036,99820,4125347
4151,612,4865,99965,4125967
4152,2706,1811,101891,4126678
4153,258,5675,100131,4128681
4154,5724,3401,100568,4129968
4155,5056,4878,101966,4131399
4156,3645,3150,98538,4133371
4157,2027,4934,98941,4133752
4158,5096,2015,98231,4134044
4159,737,5223,99865,4134091
4160,4855,666,99169,4134094
4161,3566,2975,100299,4135746
4162,1658,3126,101703,4135837
4163,2200,1721,100346,4138792
4164,5510,3434,98829,4140458
4165,2976,654,98331,4140481
4166,5372,2134,100987,4141501
4167,3063,3986,99500,4141909
4168,267,5183,100133,4143044
4169,3173,2839,98852,4143697
4170,1767,4875,100354,4145291
4171,1596,3092,99017,4145588
4172,3941,5541,99038,4147398
4173,1911,5705,99109,4149616
4174,4736,3819,100530,4149798
4175,771,200,99789,4151620
4176,5426,5138,100648,4151851
4177,4798,5824,99799,4152096
4178,4719,5578,98823,4152134
4179,2392,5512,99229,4152481
4180,3313,4919,99698,4152548
4181,4751,299,99075,4153398
4182,428,2753,99201,4154062
4183,2787,2059,97806,4154938
4184,5579,1691,99263,4157098
4185,4199,1919,99938,4159039
4186,3685,4170,101318,4159696
4187,5020,2406,100433,4160398
4188,2612,5318,100568,4160712
4189,145,601,98452,4161459
4190,2420,4074,99417,4161904
4191,2289,3485,99199,4164922
4192,1051,4577,99827,4165860
4193,326,5707,97839,4167541
4194,1794,2286,100122,4174120
4195,5356,3781,100664,4174164
4196,2134,1834,101744,4175954
4197,5712,4132,99970,4178109
4198,867,4493,99791,4178146
4199,2498,1320,99471,4178269
4200,3705,3475,97811,4178515
4201,482,986,99710,4178736
4202,3018,4496,99065,4181684
4203,4882,2785,100816,4181787
4204,1975,2684,101274,4182114
4205,1040,3427,100951,4184114
4206,5573,5316,99020,4184738
4207,705,5568,98921,4185369
4208,2976,5912,100137,4185793
4209,3970,891,101157,4186274
4210,5702,3570,98619,4187187
4211,1182,5142,101914,4188010
4212,2455,2305,99333,4188525
4213,3916,456,100408,4189256
4214,1517,4613,99108,4189385
4215,4524,5193,99959,4189446
4216,3436,112,100409,4189974
4217,1161,1156,100556,4190799
4218,763,1588,99970,4191033
4219,2446,1842,99763,4193378
4220,2698,4836,98975,4194354
4221,5278,3870,100521,4197000
4222,1757,2754,101106,4197576
4223,3553,1846,100279,4197613
4224,5153,2578,100882,4197855
4225,3502,2398,100013,4199877
4226,4866,1997,103173,4201062
4227,446,671,100266,4203090
4228,1493,3840,98383,4204095
4229,3977,1543,99787,4206330
4230,61,5740,100012,4206338
4231,4795,662,99579,4206356
4232,5926,5219,99038,4206492
4233,255,3276,100164,4206976
4234,4072,1316,98954,4207800
4235,5857,4293,101042,4209045
4236,4003,568,100387,4211086
4237,4440,3477,99174,4211345
4238,3853,2540,100364,4211350
4239,4025,5957,99210,4212235
4240,2824,2700,100357,4212489
4241,407,2863,99175,4218368
4242,2372,4685,99443,4218819
4243,1668,2243,99038,4219568
4244,4360,963,100063,4219598
4245,4218,632,100328,4221010
4246,1164,2606,100208,4221285
4247,4903,3096,100362,4221704
4248,1330,4644,100420,4222074
4249,555,5538,101889,4222957
4250,2620,5462,99412,4224660
4251,4840,1744,99629,4224937
4252,5621,1461,101454,4226552
4253,2773,4634,100120,4227897
4254,600,5229,101776,4229403
4255,5066,560,99259,4229505
4256,73,3699,98609,4231683
4257,2561,4028,100373,4232131
4258,378,3760,100504,4235762
4259,5617,1729,100831,4236521
4260,5289,5730,100359,4237349
4261,4746,720,100832,4238179
4262,2142,4762,99326,4239598
4263,3762,5469,100901,4240250
4264,5636,3511,100273,4240334
4265,4718,125,100797,4241542
4266,3781,4302,99972,4242049
4267,2847,1993,102257,4242082
4268,4958,1447,100210,4242638
4269,1651,3813,99974,4243841
4270,1301,36,99889,4243841
4271,713,4313,101927,4244875
4272,2390,3601,98852,4244932
4273,2667,744,99998,4246520
4274,2023,1446,99644,4246589
4275,2886,5379,101819,4248292
4276,730,4155,100190,4251975
4277,3163,4091,99824,4252489
4278,4214,5749,100720,4253138
4279,1366,2581,100731,4255079
4280,3623,4335,100273,4257599
4281,3698,5495,98454,4257877
4282,5058,4410,100541,4258139
4283,1910,591,99694,4259475
4284,5230,2705,102386,4259747
4285,3111,4143,100430,4261437
4286,465,4120,99784,4261928
4287,2278,1114,100695,4262657
4288,2498,4230,100856,4262752
4289,1667,774,99416,4263054
4290,5162,4512,99798,4264804
4291,1041,2006,99721,4265200
4292,3298,817,99246,4270216
4293,4107,790,100354,4272076
4294,4998,5074,99550,4273210
4295,528,5729,100101,4273656
4296,5488,273,100790,4273874
4297,5394,3292,99771,4274664
4298,5271,2535,100242,4274962
4299,2665,4515,99640,4276098
4300,1926,5244,98446,4277072
4301,5054,949,101091,4277585
4302,2687,170,100243,4278215
4303,4849,1651,99110,4278379
4304,22,620,102479,4278492
4305,2411,2352,101904,4281927
4306,1655,4347,99670,4283417
4307,114,5686,99125,4285235
4308,5765,4250,99903,4289035
4309,187,27,100701,4289108
4310,1903,3249,100768,4289191
4311,4083,1455,100926,4289279
4312,3175,639,100874,4291317
4313,3158,2696,99787,4293038
4314,5320,1349,99316,4294016
4315,1233,436,100725,4296423
4316,1048,5499,99791,4296934
4317,4236,3464,100865,4298576
4318,5851,1780,100478,4298638
4319,4010,4499,100057,4299110
4320,2690,4179,98913,4299807
4321,5751,2034,100054,4300051
4322,5266,293,98187,4300323
4323,4722,5111,100358,4300557
4324,1242,1181,101492,4300999
4325,2751,5071,99771,4301023
4326,4363,3666,100264,4301527
4327,5966,5905,101006,4301790
4328,960,649,100858,4302190
4329,3142,3906,100246,4303486
4330,4501,3061,97451,4305151
4331,2428,2625,99565,4305168
4332,3390,3452,99384,4306032
4333,753,3884,99929,4307153
4334,1990,2410,100050,4309144
4335,3825,1940,99964,4309214
4336,2492,2510,99555,4312379
4337,2863,2428,99162,4313463
4338,3290,2650,101751,4314445
4339,3325,310,98849,4314670
4340,446,4850,99794,4315657
4341,418,3400,102068,4315948
4342,3298,4477,100814,4316228
4343,4639,823,100887,4317577
4344,3702,5178,99470,4317772
4345,2041,5243,100267,4317823
4346,3960,2103,99044,4318126
4347,174,5882,100189,4318690
4348,1812,4125,99528,4320112
4349,5103,1784,98044,4323561
4350,1116,5730,100258,4324843
4351,5600,1606,100874,4327102
4352,5979,1420,99779,4327742
4353,4522,4817,101389,4329558
4354,4564,5271,98673,4330162
4355,4945,3573,98762,4330891
4356,5544,1360,100550,4335407
4357,3475,4025,99820,4336994
4358,3684,3793,99081,4337314
4359,1394,682,99543,4337575
4360,4581,213,101245,4337683
4361,3696,5118,100216,4338568
4362,5770,2715,101123,4338760
4363,1255,2845,102060,4338929
4364,169,5750,100385,4339218
4365,4145,2579,99558,4341785
4366,828,437,101039,4342691
4367,1292,1768,99181,4344217
4368,2352,5036,100274,4344689
4369,2420,3772,100069,4344972
4370,1388,4823,101139,4345923
4371,2263,5170,101944,4346246
4372,2175,626,99354,4348361
4373,2087,235,100468,4348563
4374,4090,2550,99895,4349493
4375,3083,2911,98279,4351368
4376,5347,3114,102183,4351901
4377,2626,436,100557,4354475
4378,4221,3838,101168,4355188
4379,354,2605,100191,4355397
4380,1401,1540,100455,4355769
4381,5117,2700,99755,4356422
4382,1758,5550,100027,4357994
4383,1054,783,101196,4361700
4384,410,5238,100913,4362133
4385,4662,1396,100791,4362440
4386,3057,3731,100011,4366527
4387,5176,3813,97091,4366663
4388,2949,29,101146,4366770
4389,3302,1972,99443,4366955
4390,440,2803,97900,4368491
4391,2277,2915,97955,4369119
4392,494,1543,101164,4369435
4393,2135,3693,98935,4369504
4394,2841,197,100087,4370981
4395,3718,5394,97948,4372417
4396,5958,235,100424,4375037
4397,801,544,99477,4375122
4398,627,3704,101191,4376629
4399,1277,4661,100625,4376636
4400,4789,4166,98322,4377013
4401,3432,3370,100043,4377368
4402,4945,5947,100013,4377897
4403,1453,4584,99094,4379245
4404,4665,2681,99379,4379285
4405,1012,2181,100488,4380330
4406,716,3422,99430,4380825
4407,5313,4449,100392,4381787
4408,4033,5675,101595,4382456
4409,1297,5945,99128,4383493
4410,2509,5920,99049,4384941
4411,3590,4588,99285,4385354
4412,488,2280,98096,4385882
4413,3752,5936,99923,4386117
4414,1540,5897,100327,4386792
4415,2979,3598,99122,4389879
4416,2299,1235,99852,4390769
4417,1848,2069,100862,4391401
4418,5467,5941,100562,4392104
4419,1969,5757,98775,4393211
4420,4322,103,101169,4394349
4421,5284,2109,99570,4394819
4422,4109,2774,98179,4395027
4423,2765,49,99838,4398411
4424,5821,5315,101785,4398635
4425,409,4745,100880,4399498
4426,676,4207,100250,4399714
4427,294,3681,99492,4400880
4428,634,4990,99631,4401574
4429,4160,4764,99566,4405196
4430,3962,2102,100895,4405613
4431,5677,3975,99899,4405682
4432,4877,3905,100683,4407612
4433,1356,1517,98044,4410713
4434,3225,2983,99517,4412379
4435,2902,4646,99543,4413027
4436,2785,4704,99636,4413438
4437,1513,3802,99643,4413519
4438,3655,2987,99849,4415294
4439,4874,2134,98354,4416742
4440,5050,5732,100539,4417204
4441,3411,1710,100415,4418385
4442,3166,3753,101101,4419238
4443,549,3007,99925,4420039
4444,2739,2713,100687,4420639
4445,5278,5756,98863,4421417
4446,4100,5770,101221,4423467
4447,770,4969,98468,4424347
4448,3604,4426,98314,4424608
4449,3232,4466,102031,4425623
4450,2469,1824,100300,4432267
4451,1139,430,98588,4433423
4452,5832,723,100810,4435544
4453,1622,1285,100349,4436056
4454,857,1072,101682,4437574
4455,4147,2202,100400,4438781
4456,2609,5619,100433,4439408
4457,1592,4078,101216,4439991
4458,2755,3341,100476,4440302
4459,5157,3879,101623,4440317
4460,1514,1911,99870,4440977
4461,2255,1992,98947,4441285
4462,5002,777,100232,4443729
4463,922,1393,99078,4443897
4464,36,3463,101305,4450278
4465,255,4173,98271,4450896
4466,5266,4751,99829,4450911
4467,3408,4906,99333,4451731
4468,898,2151,99858,4452363
4469,4383,2551,99607,4455871
4470,1034,5565,100722,4460487
4471,3864,4671,99292,4461052
4472,1470,3572,99369,4461198
4473,1962,3311,100582,4461803
4474,4237,1274,98970,4462148
4475,5160,1983,101175,4462937
4476,2098,2408,99660,4463405
4477,344,1634,99137,4464991
4478,4985,2330,99659,4465239
4479,94,389,101675,4465264
4480,1270,3425,100157,4465330
4481,5045,1358,101358,4465720
4482,4831,3100,100660,4466129
4483,564,806,99328,4468613
4484,5958,1796,101206,4469394
4485,4932,4597,101239,4470659
4486,4845,1867,100551,4471722
4487,4236,2256,100685,4472353
4488,5745,1504,99726,4472740
4489,2246,5943,99269,4473092
4490,3101,2164,101432,4473723
4491,428,5924,99793,4474726
4492,3628,5348,99841,4476572
4493,2789,3892,99787,4476890
4494,97,5498,101191,4476902
4495,5889,7,101025,4477170
4496,1135,1987,98689,4477225
4497,3394,1882,98911,4477729
4498,3484,1161,100469,4479006
4499,5101,1532,99178,4479965
4500,5680,3759,99295,4480261
4501,2493,605,100448,4480626
4502,4083,2822,100421,4481292
4503,2508,807,98161,4481413
4504,3978,5956,98460,4482170
4505,3813,4101,101839,4483707
4506,5293,1764,101488,4485214
4507,2297,1493,101717,4486330
4508,5418,4710,101569,4487840
4509,5404,4353,99745,4490148
4510,3492,785,100368,4493568
4511,3289,4873,99004,4493940
4512,731,3025,98854,4494362
4513,2218,209,100095,4495210
4514,2329,575,99789,4496623
4515,5056,4939,99896,4496697
4516,1583,3811,100651,4498145
4517,3205,5693,101230,4498411
4518,5294,2940,98737,4498901
4519,538,2557,99331,4499584
4520,188,1652,99742,4500161
4521,4656,3316,100262,4501209
4522,1665,2809,102584,4501845
4523,2312,2332,100163,4502332
4524,2709,3185,101543,4504590
4525,5620,5202,100338,4504754
4526,1621,1046,100885,4505080
4527,4240,5461,99159,4506831
4528,813,3462,101406,4508160
4529,3861,5163,100672,4509443
4530,1211,2520,99388,4509717
4531,240,2154,100861,4510631
4532,3454,473,99107,4511304
4533,1934,173,99294,4511630
4534,3230,574,99209,4511872
4535,1044,4335,100374,4512206
4536,2473,4292,100434,4512723
4537,5868,4074,100911,4512895
4538,5957,312,98779,4513424
4539,4108,994,100805,4515357
4540,5507,3501,99325,4515555
4541,286,1712,99927,4518400
4542,1745,5104,100586,4519731
4543,5550,47,103156,4520015
4544,4767,2410,100912,4520939
4545,5261,4017,101926,4521705
4546,2677,5596,99229,4523512
4547,5178,4555,99524,4524173
4548,618,1311,100166,4524272
4549,3354,3500,99472,4526261
4550,2023,3962,100828,4526609
4551,904,4584,100331,4526791
4552,1476,1338,99373,4528168
4553,2644,2387,99783,4528458
4554,3130,2244,101294,4528647
4555,4514,4100,99641,4529907
4556,3552,1367,102806,4531588
4557,4178,4337,100274,4531876
4558,905,839,99633,4534623
4559,1706,822,99911,4534738
4560,1554,4516,99124,4534889
4561,4756,5267,99251,4535535
4562,4788,300,102237,4535932
4563,2442,950,99081,4536954
4564,3975,2622,99119,4537084
4565,5501,676,101832,4537171
4566,350,5028,102059,4537259
4567,1035,5427,100798,4538584
4568,4873,725,99500,4539427
4569,1965,1838,99327,4539923
4570,1965,3361,101466,4540112
4571,5788,1553,99943,4540956
4572,1399,4409,100570,4543522
4573,501,4493,100074,4544350
4574,2930,4581,99515,4546601
4575,3274,1492,99104,4546700
4576,4504,1931,99152,4546728
4577,4876,823,99615,4548347
4578,326,4365,101126,4550161
4579,4029,2242,100805,4551261
4580,1281,3087,98888,4551424
4581,4385,3727,99323,4552206
4582,3683,2602,99206,4552995
4583,5853,3769,100120,4553365
4584,1796,970,101084,4554629
4585,3523,3671,98831,4556346
4586,2259,2059,98615,4556889
4587,1191,1070,100316,4557841
