id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
341,2433,3912,101290,345045,345637,0,1,0,0,0,1,19984-22893-35274,1002
342,1239,640,99587,347347,347941,0,1,0,0,0,1,19552-38991-3271,5
343,1600,5248,100640,347635,348433,0,1,0,0,0,1,46493-30776-51631-51708,1013
344,3606,3802,99927,347827,348422,0,1,0,0,0,1,31528-19853-54222,1000
345,3443,5491,99718,348345,349144,0,1,0,0,0,1,29799-11426-60163-54170,1002
346,2301,4630,97370,348393,348992,0,1,0,0,0,1,18831-42661-45748,2000
347,2125,998,100200,349866,350466,0,1,0,0,0,1,34413-52729-5672,1000
348,1473,409,101112,350206,350803,0,1,0,0,0,1,10409-331-1933,1000
349,2625,2136,100233,351484,352080,0,1,0,0,0,1,25565-11497-16928,1000
350,1784,3666,100613,352130,352726,0,1,0,0,0,1,13129-26207-32307,2000
351,2382,3986,100408,352791,353191,0,1,0,0,0,1,41283-36272,1000
352,1290,1621,100041,353095,353494,0,1,0,0,0,1,13943-13137,1
353,973,3574,99987,356201,356799,0,1,0,0,0,1,5540-14171-33673,2010
354,3584,928,101122,357674,358271,0,1,0,0,0,1,31264-5691-6700,1
355,2848,640,99406,358107,358710,0,1,0,0,0,1,24359-9514-3271,2
356,4373,2479,101888,359273,360070,0,1,0,0,0,1,41623-1622-10745-20482,10004
357,3593,2611,98387,359351,359948,0,1,0,0,0,1,42953-42261-21988,3027
358,4919,467,99115,359798,360599,0,1,0,0,0,1,49413-51632-51553-8251,0
359,1889,550,99475,360534,361131,0,1,0,0,0,1,14366-6489-14031,1
360,1111,520,100574,362597,363197,0,1,0,0,0,1,6982-52753-46084,1
361,4554,4397,101145,364020,364416,0,1,0,0,0,1,49149-41886,0
362,3956,4348,101006,365911,366707,0,1,0,0,0,1,35914-31877-31734-41445,1030
363,5889,1499,99975,366951,367550,0,1,0,0,0,1,59094-33092-10743,1018
364,1328,4163,100160,366991,367592,0,1,0,0,0,1,8397-33093-38639,1022
365,265,4237,100734,374334,374934,0,1,0,0,0,1,25411-45188-39544,1010
366,1084,3338,98982,376804,377400,0,1,0,0,0,1,52825-6876-33964,1
367,1879,203,100364,378117,378717,0,1,0,0,0,1,14290-11516-633,1
368,1785,1156,99929,381004,381401,0,1,0,0,0,1,13152-7307,27
369,4776,2848,100606,381060,381853,0,1,0,0,0,1,47841-53009-10508-24358,1220
370,5072,2733,100247,382825,383425,0,1,0,0,0,1,50144-13394-23284,1011
371,3871,222,101095,383278,383675,0,1,0,0,0,1,35706-2033,101
372,1381,3367,99947,383358,384157,0,1,0,0,0,1,19483-50705-50831-29024,1
373,5315,4181,97919,383939,384338,0,1,0,0,0,1,52578-51222,1000
374,4352,2429,100116,384317,384921,0,1,0,0,0,1,41427-42185-23656,1000
375,4828,3240,101448,385400,386202,0,1,0,0,0,1,48349-42660-22362-28205,3000
376,1914,4431,100369,387571,387968,0,1,0,0,0,1,14624-42467,0
377,2563,3698,99673,388111,388508,0,1,0,0,0,1,21437-32532,1000
378,146,2774,99810,388863,389459,0,1,0,0,0,1,414-10744-23578,3
379,2306,5640,99810,388901,389499,0,1,0,0,0,1,18897-1379-55866,2
380,2882,2881,101171,390969,391566,0,1,0,0,0,1,35080-6877-24754,102
381,1631,5910,101393,391065,391663,0,0,1,0,0,2,25885-48359-60097-59390,2000
382,2509,2020,100740,392402,393004,0,1,0,0,0,1,20821-10575-17022,1
383,4398,1434,97853,392754,393552,0,1,0,0,0,1,46934-24174-11938-9177,0
384,1725,5122,101050,393020,393618,0,1,0,0,0,1,25888-55316-50587,20
385,3538,252,99910,393135,393531,0,1,0,0,0,1,49145-52750,99
386,2308,2352,99227,393381,393980,0,1,0,0,0,1,18916-3892-24661,1
387,5744,5705,100604,393680,394478,0,1,0,0,0,1,57096-13191-53003-56698,1219
388,537,3534,100289,395792,396385,0,1,0,0,0,1,2639-31022-35173,1001
389,5310,5674,99233,398132,398729,0,1,0,0,0,1,52529-42614-58413,2000
390,3684,5941,100517,402861,403452,0,1,0,0,0,1,47235-52754-59871,1000
391,390,1391,100609,404680,405077,0,1,0,0,0,1,13485-8812,1
392,3901,1384,101145,405398,405998,0,1,0,0,0,1,35095-1261-8766,2
393,722,1385,98690,405435,406034,0,1,0,0,0,1,33905-3036-8773,1000
394,1119,5749,100591,405865,406265,0,1,0,0,0,1,7016-59354,1
395,4809,347,100316,406108,406509,0,1,0,0,0,1,48218-34060,1000
396,5308,3112,100160,411388,412186,0,1,0,0,0,1,52525-53009-56368-27053,2219
397,3153,1044,99360,412112,412705,0,1,0,0,0,1,54000-9987-8923,2
398,4553,2950,99845,412366,413163,0,1,0,0,0,1,44625-34082-38681-25552,2001
399,3741,1344,100245,412401,412996,0,1,0,0,0,1,53206-4239-8469,0
400,3561,5374,101076,412496,413293,0,1,0,0,0,1,30996-13191-56382-53396,1219
401,2747,5270,98526,412814,413608,0,1,0,0,0,1,23383-23429-53008-51978,1219
402,777,2862,99430,413878,414475,0,1,0,0,0,1,4266-52731-41036,1
403,5595,3308,99608,414208,414805,0,1,0,0,0,1,55117-23575-28770,0
404,2453,1517,100873,415493,416090,0,1,0,0,0,1,20180-10543-10918,1
405,292,2978,99168,418766,419166,0,0,1,0,0,2,23663-23575-25820,0
406,1322,657,100677,418845,419442,0,1,0,0,0,1,9276-6541-3348,1
407,5954,5112,99991,420989,421586,0,1,0,0,0,1,60109-48358-50438,1099
408,2886,3099,100831,422730,423128,0,1,0,0,0,1,24791-27006,0
409,3431,2088,101264,423514,424109,0,1,0,0,0,1,39804-46559-16315,1004
410,3397,5192,100912,425622,426418,0,1,0,0,0,1,29107-6363-53008-51136,1220
411,3130,4789,100371,425903,426499,0,1,0,0,0,1,27676-17056-47897,2250
412,5108,944,99011,427717,428515,0,1,0,0,0,1,50409-48200-48654-5332,1001
413,1433,4189,100204,427828,428425,0,1,0,0,0,1,9186-52745-49838,101
414,3715,4198,99269,428000,428796,0,1,0,0,0,1,32675-47775-23960-39032,1012
415,5295,5290,99521,430112,430709,0,1,0,0,0,1,52346-34359-52317,2009
416,4959,30,100185,430520,431315,0,1,0,0,0,1,49495-52995-1972-1609,1219
417,1373,4465,101239,431933,432533,0,1,0,0,0,1,8722-44082-43131,2000
418,3047,1553,99536,432892,433493,0,1,0,0,0,1,26381-37994-11303,4070
419,1960,5893,102027,433015,433811,0,1,0,0,0,1,15016-23477-27454-59141,2000
420,1560,2262,101320,434528,435125,0,1,0,0,0,1,11356-9594-22417,2
421,771,642,100958,434546,435148,0,1,0,0,0,1,4226-5691-3420,1
422,3250,2596,98895,435547,435947,0,1,0,0,0,1,48545-21810,1000
423,1078,5597,99591,437101,437897,0,1,0,0,0,1,16281-23476-29139-55123,2000
424,5629,1043,101060,437171,437769,0,1,0,0,0,1,55647-20611-21006,1001
425,5689,1807,100518,438644,439243,0,1,0,0,0,1,56480-8324-13525,1011
426,404,4255,99188,439068,439664,0,1,0,0,0,1,1894-13509-39799,1001
427,347,3729,101601,440110,440508,0,1,0,0,0,1,23327-37839,2
428,781,3569,99380,440134,440531,0,1,0,0,0,1,11614-31061,1
429,394,132,99464,440598,441199,0,1,0,0,0,1,14486-23360-23769,1
430,2934,4917,99247,441747,442544,0,1,0,0,0,1,25282-24644-58441-49408,94
431,6,2678,99505,442379,442976,0,1,0,0,0,1,13-42369-22545,100
432,5988,5671,99095,442979,443780,0,1,0,0,0,1,60663-35036-34972-56285,1001
433,5130,982,101441,444727,445326,0,1,0,0,0,1,50609-48856-5577,2025
434,4166,1792,100552,444812,445209,0,1,0,0,0,1,38885-13215,1000
435,4641,4087,100684,444952,445552,0,1,0,0,0,1,45871-14496-37687,2
436,1641,5213,101639,447827,448223,0,1,0,0,0,1,12019-51731,10508
437,5462,2520,100372,451165,451563,0,1,0,0,0,1,53954-30363,1250
438,2387,4565,99567,455298,455898,0,1,0,0,0,1,19595-14053-44984,1
439,1873,2458,100690,456586,457182,0,1,0,0,0,1,50448-54179-20217,2469
440,1381,4479,99375,456617,457211,0,1,0,0,0,1,19483-25216-44427,3
441,5213,3913,99135,457444,458040,0,1,0,0,0,1,51398-1100-35287,2101
442,5191,2832,102570,460892,461688,0,1,0,0,0,1,51135-44168-18689-32107,1005
443,956,1114,100367,460987,461582,0,1,0,0,0,1,5411-6638-6995,1020
444,4664,922,99739,462849,463247,0,1,0,0,0,1,46254-6657,0
445,3185,4570,100028,464442,465039,0,1,0,0,0,1,27732-16256-44944,2
446,788,1766,98815,466034,466633,0,1,0,0,0,1,4328-59129-12876,218
447,2775,2892,99023,466968,467760,0,1,0,0,0,1,23582-10396-36990-41546,1001
448,4117,1486,101677,467191,467789,0,1,0,0,0,1,37978-4869-10030,2
449,1354,2952,100982,467585,468181,0,1,0,0,0,1,11366-10521-25576,2
450,1615,3545,99692,467956,468352,0,1,0,0,0,1,34890-53339,1000
451,5912,2734,99220,469096,469693,0,1,0,0,0,1,59425-52703-46970,1009
452,2357,2375,100451,470012,470409,0,1,0,0,0,1,20990-19513,1
453,4335,1751,101295,471426,472019,0,1,0,0,0,1,41823-52729-12732,1000
454,5165,5721,100171,471466,472262,0,1,0,0,0,1,50995-46623-23574-56828,0
455,4350,2885,99558,471623,472018,0,1,0,0,0,1,41635-25690,1000
456,1453,617,100037,471776,472372,0,1,0,0,0,1,9324-1327-3092,2
457,110,2996,102366,472012,472807,0,1,0,0,0,1,267-16822-17259-25944,1002
458,4219,2078,101478,472021,472617,0,1,0,0,0,1,44686-45673-19620,1000
459,5653,1960,100032,472785,473379,0,1,0,0,0,1,56084-23476-15017,1000
460,527,5300,99347,472818,473412,0,1,0,0,0,1,2583-11516-53923,1
461,4952,471,98799,473206,474006,0,1,0,0,0,1,49481-50718-49639-11299,1024
462,797,5870,98636,474375,475169,0,1,0,0,0,1,30287-40320-56975-58665,1686
463,4163,4808,99510,474417,475018,0,1,0,0,0,1,38638-45644-48161,2010
464,1005,4026,99110,475642,476439,0,1,0,0,0,1,5934-58648-20778-36955,2218
465,5382,189,100658,476600,477195,0,1,0,0,0,1,53439-23856-52756,1000
466,312,3681,98151,477834,478432,0,1,0,0,0,1,1028-7499-32421,2
467,5616,5231,100077,478815,479412,0,1,0,0,0,1,58787-47775-51510,12
468,4815,4705,101109,480501,481099,0,1,0,0,0,1,48263-8034-46786,2
469,2909,481,100739,481306,481704,0,1,0,0,0,1,47024-2866,0
470,3288,3588,100534,481908,482509,0,1,0,0,0,1,28592-5772-31290,1
471,2888,3865,100033,482087,482686,0,1,0,0,0,1,28978-29297-42476,1283
472,4393,2634,100214,482149,482942,0,1,0,0,0,1,41800-44098-52657-22310,2101
473,3563,1484,99005,482801,483598,0,1,0,0,0,1,30999-33995-3050-11003,1099
474,5235,3698,99326,486525,487323,0,1,0,0,0,1,51539-48441-21212-32535,1007
475,2823,2023,99254,488579,489178,0,1,0,0,0,1,27622-1255-15730,2
476,4742,2604,99650,489268,490063,0,1,0,0,0,1,47413-45948-42263-42319,2005
477,971,3335,98803,489671,490269,0,1,0,0,0,1,5503-16696-28852,1001
478,5983,3258,99993,490721,491516,0,1,0,0,0,1,60546-45229-23575-28348,1000
479,489,1198,101665,490970,491569,0,1,0,0,0,1,14946-9608-10840,2
480,433,2512,100690,491591,492188,0,1,0,0,0,1,2105-3814-35913,2
481,1046,5214,101542,493463,494062,0,1,0,0,0,1,6302-39565-51728,2000
482,2555,3776,101269,493926,494526,0,1,0,0,0,1,21308-23734-35943,2172
483,4610,5931,99421,494709,495503,0,1,0,0,0,1,59495-21225-55603-59702,1225
484,5207,3087,101791,495286,495878,0,1,0,0,0,1,52205-9424-26745,1000
485,176,4355,99684,496217,497013,0,1,0,0,0,1,547-16822-17033-47012,2
486,5245,3589,100100,496764,497366,0,1,0,0,0,1,57015-33994-31292,1000
487,3933,1662,100473,497208,497802,0,1,0,0,0,1,35553-57260-17575,1000
488,1265,2305,99373,498206,498807,0,1,0,0,0,1,7839-8498-18888,2000
489,5021,4403,99491,499702,500302,0,1,0,0,0,1,49619-50718-52981,1024
490,4299,2434,100199,499900,500698,0,1,0,0,0,1,47952-46032-22599-19986,1101
491,3799,1426,100297,500618,501215,0,1,0,0,0,1,33866-57980-39761,1
492,1086,2480,97146,500901,501495,0,1,0,0,0,1,6760-1349-20491,2
493,584,5229,98770,501799,502601,0,1,0,0,0,1,2876-11516-38751-51475,1001
494,3091,3479,101388,502697,503292,0,1,0,0,0,1,26774-52705-30206,1
495,572,982,98845,503071,503468,0,1,0,0,0,1,2809-5577,0
496,5822,2396,100633,504140,504735,0,1,0,0,0,1,58121-44176-20959,30468
497,54,1953,101416,505053,505452,0,1,0,0,0,1,10382-14949,1000
498,786,2382,98450,505322,505722,0,1,0,0,0,1,4301-41217,10492
499,5307,441,98754,505723,506318,0,1,0,0,0,1,52523-42660-2152,2000
500,3121,2695,101251,507488,508086,0,1,0,0,0,1,27169-40776-27167,2
501,875,2587,98397,508374,508773,0,1,0,0,0,1,4906-21681,0
502,3706,5697,98983,508556,509151,0,1,0,0,0,1,39193-10415-56627,1001
503,2157,1006,99596,509486,510083,0,1,0,0,0,1,17364-1686-5937,2
504,4422,2142,100419,510129,510728,0,1,0,0,0,1,42402-39804-17027,1001
505,4695,5070,100918,510720,511118,0,1,0,0,0,1,46641-50100,1000
506,3515,5190,100168,510950,511545,0,1,0,0,0,1,30561-46622-51132,2000
507,3242,672,100087,511212,511812,0,1,0,0,0,1,49891-52689-3450,101
508,5625,310,100113,511342,512140,0,1,0,0,0,1,55631-59012-58891-1025,1007
509,1349,2715,99736,511451,512051,0,1,0,0,0,1,8564-10118-23042,2
510,3046,3511,100071,511611,512402,0,1,0,0,0,1,26344-27137-17059-30538,1044
511,2386,5925,100533,512769,513366,0,1,0,0,0,1,19592-15314-59613,1011
512,29,104,99873,513788,514384,0,1,0,0,0,1,52-10016-1015,206
513,5844,5212,98720,514081,514481,0,1,0,0,0,1,58281-51302,1000
514,3096,3133,97857,515180,515778,0,1,0,0,0,1,26839-21200-33005,1000
515,3196,838,99598,515334,516129,0,1,0,0,0,1,27833-46558-45179-4636,1001
516,4232,5644,100650,516453,517445,0,1,0,0,0,1,39520-46402-52685-58392-57787,1509
517,975,5825,100888,516622,517218,0,1,0,0,0,1,5546-5690-58313,1
518,2665,1408,99445,517801,518400,0,1,0,0,0,1,22490-1367-8929,2
519,3973,5033,101485,517818,518611,0,1,0,0,0,1,36116-22571-58441-49647,93
520,2986,1466,101119,519849,520643,0,1,0,0,0,1,25867-32108-27078-9412,42
521,5192,3427,100642,522358,523150,0,1,0,0,0,1,51137-46623-30507-29582,1000
522,4063,3607,101016,522858,523253,0,1,0,0,0,1,37388-31617,1010
523,4005,3911,99077,523286,523890,0,1,0,0,0,1,60184-8051-35245,1000
524,3951,956,99878,527065,527657,0,1,0,0,0,1,35845-3487-5410,1002
525,5203,2443,100785,527159,527951,0,1,0,0,0,1,51235-39796-1345-20059,1002
526,3405,1733,99493,529266,529861,0,1,0,0,0,1,29266-1337-12607,2
527,3906,2427,99261,531865,532263,0,1,0,0,0,1,35976-34603,1
528,4009,2631,100474,533463,534059,0,1,0,0,0,1,36801-6876-41896,1
529,1905,2616,100212,533934,534531,0,1,0,0,0,1,23728-42369-22026,101
530,721,1782,102070,533939,534533,0,1,0,0,0,1,3793-10235-13102,2
531,1972,1949,98578,534880,535474,0,1,0,0,0,1,15222-9574-14915,2
532,2379,3384,99078,535371,535969,0,1,0,0,0,1,46807-30506-29058,1000
533,3294,2694,98568,536159,536756,0,1,0,0,0,1,39874-10397-22650,1
534,2241,2669,100148,537083,537678,0,1,0,0,0,1,18237-1322-22508,2
535,1011,4013,101277,538507,539299,0,1,0,0,0,1,6069-5691-28005-36848,100
536,2783,3005,100777,540497,541094,0,1,0,0,0,1,23783-1673-25994,1001
537,5714,3117,99927,542953,543551,0,1,0,0,0,1,56769-10607-31516,1170
538,154,4887,99237,543431,544232,0,1,0,0,0,1,461-30164-49790-49229,2040
539,894,2395,102531,543713,544310,0,1,0,0,0,1,5272-1227-19651,2
540,3204,2863,98469,545160,545956,0,1,0,0,0,1,27892-52433-52117-24554,2000
541,3299,4882,100855,546416,547016,0,1,0,0,0,1,28752-23574-51396,100
542,5738,3130,99695,546423,547018,0,1,0,0,0,1,59917-54487-27546,2000
543,5385,3888,100582,546901,547501,0,1,0,0,0,1,53466-48152-35911,1102
544,361,1184,99964,547334,548130,0,1,0,0,0,1,1347-52736-23699-23454,351
545,1168,609,99946,548294,548887,0,1,0,0,0,1,7282-6393-3039,1039
546,1542,3141,100961,548661,549255,0,1,0,0,0,1,11224-3857-27285,1
547,5583,4822,102334,549530,550333,0,1,0,0,0,1,54922-48933-59537-48336,1003
548,1869,538,101510,550789,551383,0,1,0,0,0,1,15655-4606-8376,0
549,2401,1637,99936,552521,553115,0,1,0,0,0,1,19713-1315-12100,2
550,732,3138,99826,553663,554262,0,1,0,0,0,1,4009-51482-27268,1000
551,5161,1089,100119,553867,554266,0,1,0,0,0,1,52178-6915,20
552,4258,1773,100165,554704,555503,0,1,0,0,0,1,39817-44140-3880-12935,1001
553,1112,1540,99417,554795,555194,0,1,0,0,0,1,6986-11263,0
554,4840,4899,97879,554839,555238,0,1,0,0,0,1,48443-49360,1000
555,3162,3802,101106,555562,556163,0,1,0,0,0,1,27551-24121-54220,102106
556,5310,3564,100692,555800,556594,0,1,0,0,0,1,52529-46623-23574-32513,100
557,3883,3669,99668,556247,556845,0,1,0,0,0,1,34897-32015-32632,1001
558,5044,5440,100210,556683,557281,0,1,0,0,0,1,49693-46558-54165,1001
559,3343,1422,100819,557042,557642,0,1,0,0,0,1,28945-23574-41889,0
560,1650,4396,100320,557593,558390,0,1,0,0,0,1,12057-6392-7653-41998,11
561,4032,4009,100613,557755,558350,0,1,0,0,0,1,37019-31233-36800,1001
562,2713,2546,98876,557938,558529,0,1,0,0,0,1,22941-21240-21682,1001
563,1412,4425,98505,558704,559303,0,1,0,0,0,1,8974-3816-44795,2
564,574,1071,98754,559638,560237,0,1,0,0,0,1,2833-16372-6797,1020
565,1238,3283,98735,559934,560333,0,1,0,0,0,1,23651-33912,0
566,2347,3795,99375,560620,561217,0,1,0,0,0,1,19289-14524-33775,2178
567,851,5932,99328,561528,562128,0,1,0,0,0,1,4751-10537-59708,1001
568,4175,4059,98741,562086,562887,0,1,0,0,0,1,38821-41825-52684-37309,1099
569,2677,4309,100943,562101,562899,0,1,0,0,0,1,22541-23429-11580-40592,221
570,5953,2048,100189,562210,562810,0,1,0,0,0,1,60107-52094-34225,1001
571,3622,4350,100875,564569,565169,0,1,0,0,0,1,56506-10585-41418,1
572,1646,4640,99812,564658,565454,0,1,0,0,0,1,12027-48022-34825-45869,2020
573,3875,5370,98736,565170,565971,0,1,0,0,0,1,34662-52661-55600-53385,1218
574,1942,2203,99324,565608,566205,0,1,0,0,0,1,14855-1416-17769,2
575,3706,416,100912,567390,567984,0,1,0,0,0,1,39195-13508-1999,1172
576,406,4021,100663,568166,568763,0,1,0,0,0,1,17386-9656-36929,1172
577,1628,5285,101735,569305,569900,0,1,0,0,0,1,11904-23477-52294,1000
578,3200,1386,99519,569709,570301,0,1,0,0,0,1,41952-11517-11919,1
579,1143,4020,101520,570159,570555,0,1,0,0,0,1,40981-45402,101
580,3350,5978,99608,570784,571385,0,1,0,0,0,1,28958-46622-60408,2000
581,2003,361,101544,570876,571473,0,1,0,0,0,1,15490-1327-1346,2
582,5751,5775,100455,572047,572442,0,1,0,0,0,1,57487-57552,1000
583,4533,1206,100138,572573,572970,0,1,0,0,0,1,51493-7506,2
584,580,2538,101294,573984,574380,0,1,0,0,0,1,2862-21061,0
585,7,2087,101035,577959,578960,0,1,1,0,0,2,14-40763-48386,200
586,4777,2852,99815,578226,579021,0,1,0,0,0,1,47843-44168-17036-24499,2002
587,719,2398,100267,579689,580285,0,1,0,0,0,1,3780-5700-19659,1
588,3242,1463,100463,580424,580823,0,1,0,0,0,1,49891-23631,0
589,558,3745,99629,581974,582572,0,1,0,0,0,1,2731-11516-45425,26
590,4536,5193,100282,583723,584517,0,1,0,0,0,1,44389-56814-12778-51146,5070
591,3044,4696,100494,583788,584384,0,1,0,0,0,1,29226-33593-47168,1
592,217,706,98978,584093,584692,0,1,0,0,0,1,25070-16833-7633,1
593,2052,2162,99249,584518,585313,0,1,0,0,0,1,16193-58411-58311-17270,1001
594,5627,1435,100529,584882,585680,0,1,0,0,0,1,55635-59012-58891-9178,1502
595,4956,2384,99585,587736,588532,0,1,0,0,0,1,49489-50718-49639-19572,1024
596,3607,5245,98752,590254,590850,0,1,0,0,0,1,31616-5815-55182,1
597,4722,2984,100131,591090,591889,0,1,0,0,0,1,47293-4634-4656-25857,1001
598,5113,2348,100005,593757,594153,0,1,0,0,0,1,54189-32396,1000
599,2385,698,101326,594745,595346,0,1,0,0,0,1,19580-5773-3625,1
600,2286,4049,100089,596770,597366,0,1,0,0,0,1,18717-38224-37340,2
601,4332,4840,100356,597008,597806,0,1,0,0,0,1,42008-52685-23575-48442,1001
602,1829,4917,99760,597523,598316,0,1,0,0,0,1,19614-3493-58441-49408,93
603,137,1042,100470,597776,598176,0,1,0,0,0,1,7472-8227,0
604,2078,5749,100059,598800,599198,0,1,0,0,0,1,21321-58384,100
605,5601,4939,98949,599452,600246,0,1,0,0,0,1,55176-8289-52994-49454,318
606,5177,1884,100180,600119,600916,0,1,0,0,0,1,51092-53002-56381-14335,1681
607,836,3641,100233,601887,602483,0,0,1,0,0,2,7700-38775-28369-31956,1003
608,1050,1907,100629,602395,602990,0,1,0,0,0,1,6529-5044-14513,0
609,4956,879,98847,602524,603123,0,1,0,0,0,1,49489-52995-16578,1218
610,409,2872,100005,602669,603066,0,1,0,0,0,1,1932-24670,1000
611,1396,5784,100095,604168,604961,0,1,0,0,0,1,15713-50060-55157-57584,1002
612,5800,732,101965,604541,604541,0,0,0,0,0,1,-1,
613,5624,3039,99834,604866,605665,0,1,0,0,0,1,55628-39796-1385-26267,1002
614,634,5113,101399,605916,606512,0,1,0,0,0,1,3231-3795-54053,2
615,2190,913,99392,606747,607341,0,1,0,0,0,1,17679-9770-5161,2
616,4689,1151,98542,606806,607406,0,1,0,0,0,1,59623-37862-24743,1001
617,2910,5975,101508,607158,607755,0,1,0,0,0,1,25033-42661-60373,2000
618,5907,2584,99345,607311,608104,0,1,0,0,0,1,59323-44168-19435-21640,1017
619,448,729,99302,607619,608021,0,1,0,0,0,1,16050-4196,1000
620,606,1067,101103,607683,608280,0,1,0,0,0,1,3025-3858-6483,1
621,3712,3059,100654,607947,608346,0,1,0,0,0,1,33922-26517,0
622,3695,1326,99096,608924,609522,0,1,0,0,0,1,32498-50016-47150,1000
623,3938,3165,99757,610212,611010,0,1,0,0,0,1,35649-31148-27793-27556,2269
624,785,4757,99771,610809,611604,0,1,0,0,0,1,4298-27079-40369-56192,1110
625,3928,1168,98702,611554,612152,0,1,0,0,0,1,41055-3050-7283,157
626,2487,2892,99594,612876,613671,0,1,0,0,0,1,20524-52753-48382-47460,1001
627,2324,4620,99495,613019,613817,0,1,0,0,0,1,19065-22571-40369-45706,1111
628,2890,2513,100532,614447,615242,0,1,0,0,0,1,24815-34-15565-20841,1105
629,4089,823,100155,615411,616011,0,1,0,0,0,1,37724-5952-4540,1
630,1292,1942,100661,619135,619927,0,1,0,0,0,1,8070-28226-27499-14854,1003
631,1194,4814,99984,619599,620197,0,1,0,0,0,1,13626-21921-48715,3
632,659,1596,102063,620204,620602,0,1,0,0,0,1,7844-11657,1
633,2999,5071,99534,620365,620765,0,1,0,0,0,1,25967-51455,99
634,2932,763,98861,621701,622294,0,1,0,0,0,1,25276-24461-43230,1000
635,3914,2858,99529,622653,623051,0,1,0,0,0,1,35293-24481,1
636,2369,5162,97731,624190,624787,0,1,0,0,0,1,33977-56552-50899,1098
637,5743,5357,100161,625264,626057,0,1,0,0,0,1,57064-21225-55595-53346,1226
638,1894,5662,100972,625839,626633,0,1,0,0,0,1,41531-52737-18236-56162,1102
639,458,1529,100766,628502,629100,0,1,0,0,0,1,31486-55257-11006,1000
640,230,1519,100159,629120,629718,0,1,0,0,0,1,735-37407-10936,1005
641,4955,3827,102137,629608,630404,0,1,0,0,0,1,49487-49357-23574-34485,0
642,5376,2703,98743,630559,631360,0,1,0,0,0,1,53403-55602-13186-22791,1219
643,5341,400,101047,632699,633297,0,1,0,0,0,1,52919-18584-15682,1
644,901,634,97130,633839,634436,0,1,0,0,0,1,23938-1556-3230,2
645,287,250,100857,634914,635315,0,1,0,0,0,1,949-1107,98
646,432,4817,100011,636251,637048,0,1,0,0,0,1,2103-53263-53008-48326,2219
647,2327,2121,98153,641029,641626,0,1,0,0,0,1,19086-13298-16710,0
648,2100,5830,101135,641233,642029,0,1,0,0,0,1,16413-3502-40369-58176,1112
649,2131,1045,99135,642030,642622,0,1,0,0,0,1,16844-3347-6300,800
650,3965,4988,99484,642051,642847,0,1,0,0,0,1,41071-54476-58441-49552,191
651,496,493,100513,644342,644940,0,1,0,0,0,1,7394-8009-5893,2
652,1774,4699,99265,645321,645914,0,1,0,0,0,1,12943-36044-46699,1011
653,5861,2293,98914,645331,645930,0,1,0,0,0,1,58497-438-18755,198
654,729,1534,98565,646821,647218,0,1,0,0,0,1,3963-11038,0
655,415,3867,100037,647471,648268,0,1,0,0,0,1,1996-1323-16351-34582,1002
656,251,5380,99678,647817,648421,0,1,0,0,0,1,17485-55586-53411,1219
657,2848,5885,100242,648482,649276,0,1,0,0,0,1,24359-52759-23642-59001,1001
658,3498,5527,100139,650152,650750,0,1,0,0,0,1,30459-44998-54414,2000
659,3702,3942,99879,650269,650863,0,1,0,0,0,1,32580-35242-35788,1001
660,5574,3594,99761,650734,651334,0,1,0,0,0,1,54875-44168-31343,1001
661,2258,2595,97903,651226,651823,0,1,0,0,0,1,41895-52704-22177,98
662,3681,983,99935,651501,652096,0,1,0,0,0,1,43796-3855-5578,1001
663,5575,729,98967,652186,652786,0,1,0,0,0,1,55375-15436-3962,0
